Billy Budd,Herman Melville,,3.11,64,1978
Topsail Island,Ray McAllister,History,3.92,38,2006
Sister Outsider,Professor Audre Lorde;Audre Lorde,Social Science,4.48,11007,1984
An Ordinary Person's Guide to Empire,Arundhati Roy,Business & Economics,3.99,1662,2004
Outsiders Within,Jane Jeong Trenka;Julia Chinyere Oparah;Sun Yung Shin,Education,4.16,187,2006
Rita Hayworth and Shawshank Redemption,Stephen King,Fiction,4.52,15409,1982
Walking the Rez Road,Jim Northrup,House & Home,4.15,148,1995
200 Quilt Blocks to Mix & Match,Davina Thomas,Crafts & Hobbies,4.09,5,2005
Standard Catalog of Smith & Wesson,Jim Supica;Richard Nahas,Sports & Recreation,4.37,36,2007
The Ecological Approach to Visual Perception,James Jerome Gibson,Psychology,4.28,122,1986
Three Philosophies of Life,Peter Kreeft,Religion,4.3,406,1989
Christianity for Modern Pagans,Peter Kreeft,Religion,4.38,399,1993
Saint Ignatius Loyola,James Brodrick,Biography & Autobiography,4.1,10,1998
Tolkien,Joseph Pearce,Biography & Autobiography,4.06,440,1998
No Price Too High,Alex Jones,Biography & Autobiography,4.26,48,2006
C.S. Lewis and the Catholic Church,Joseph Pearce,Religion,3.88,156,2003
Writing the Novel from Plot to Print,Lawrence Block,Reference,3.94,335,1985
The Avalanche Handbook,David McClung;Peter A. Schaerer,Sports & Recreation,4.02,41,2006
The Confessions of St. Augustine,Saint Augustine (Bishop of Hippo.);Saint Augustine of Hippo;Joseph Mary Leleu,Biography & Autobiography,3.91,11,1997
Graham Greene: The Heart of the Matter Stamboul Train A Burnt-,Graham Greene,,4.15,53,1986
The Shining,Stephen King,Fiction,4.67,1838,1987
The Alienist,Machado de Assis,Mental illness,4.05,10,1998
Aristotle's Nicomachean Ethics,Aristotle;Hippocrates George Apostle,Philosophy,3.93,12,1984
What Color is Your Parachute?,Richard Nelson Bolles,Applications for positions,3.69,5,1977
The Handbook (The Encheiridion),Epictetus;Nicholas P. White,Philosophy,4.22,650,1983
His Share of Glory,Cyril M. Kornbluth;Timothy Szczesuil;New England Science Fiction Association,Fiction,4.14,124,1940
Secret of the Peaceful Warrior,Dan Millman,Juvenile Fiction,4.18,152,1991
Alcoholics Anonymous,Alcoholics Anonymous,Self-Help,4.44,22,1976
Through the Arc of the Rain Forest,Karen Tei Yamashita,Fiction,3.91,119,1990
Melville's Moby-Dick,Edward F. Edinger,Psychology,3.84,21,1995
Access the Power of Your Higher Self,Elizabeth Clare Prophet,Body Mind & Spirit,4.12,50,1998
Soul Mates and Twin Flames,Elizabeth Clare Prophet,Family & Relationships,3.82,127,1999
The Covert War Against Rock,Alex Constantine,Music,3.59,83,2000
Big Dead Place,Nicholas Johnson,History,3.73,410,2005
History -,Thucydides,,4.5,2,1989
The Days of Vengeance,David Chilton,Bible,4.2,115,1987
Life Amongst the Modocs,Joaquin Miller,Biography & Autobiography,4.32,19,1996
Five Tʻang poets,David Young,Poetry,4.31,151,1990
The Tesla Papers,Nikola Tesla,Science,4.12,100,2000
100 Years of Lynchings,Ralph Ginzburg,Social Science,4.63,81,1962
Black Man of the Nile and His Family,Yosef Ben-Jochannan,History,4.56,175,1989
"African Origins of the Major ""Western Religions""",Yosef Ben-Jochannan,Religion,4.56,119,1991
The Crowd: Extradordinary Popular Delusions: Twin Classics of Crowd Pyschology,Gustave Le Bon;Charles Mackay,Psychology,3.94,379,1993
Discovering Great Artists,MaryAnn F. Kohl;Kim Solga;Rebecca Van Slyke,Juvenile Nonfiction,4.24,387,1996
Yes Your Teen Is Crazy!,Michael J. Bradley,Family & Relationships,4.3,759,2002
The Naked Warrior,Pavel Tsatsouline,Health & Fitness,3.99,860,2004
The Atlantis Dialogue,Plato,Fiction,3.77,34,2001
Mahatma Gandhi and His Myths,Mark Shepard,Political Science,3.64,55,2002
Yosemite,Margaret Sanborn,History,3.96,23,1989
Situationist International Anthology,Ken Knabb,Art,4.25,662,2006
Isle of Darksmoke,Larry DiTillio,,2,1,1984
Letters Summer 1926,Boris Leonidovich Pasternak;Marina T︠S︡vetaeva;Rainer Maria Rilke;Margaret Wettlin;Walter W. Arndt;Jamey Gambrell,Biography & Autobiography,4.27,172,2001
Seduction and Betrayal,Elizabeth Hardwick,Literary Criticism,4.06,246,2001
Typee,Herman Melville,,3.61,646,1982
Novels,Nathaniel Hawthorne,Fiction,4.15,493,1983
Redburn White-Jacket Moby-Dick,Herman Melville,,4.2,1014,1983
The Leatherstocking Tales: The pioneers or The sources of the Susquehanna. The last of the Mohicans. The prairie,James Fenimore Cooper,Bumppo Natty (Fictitious character),3.87,344,1985
The Leatherstocking Tales: The pathfinder or The inland sea. The deerslayer or The first war-path,James Fenimore Cooper,Fiction,3.95,128,1985
Pierre Or The Ambiguities,Herman Melville,Adventure stories American,4.19,332,2007
Writings 1902-1910,William James,Literary Collections,4.2,364,1987
Speeches and Writings 1832-1858,Abraham Lincoln,Illinois,4.37,1124,1989
Complete Plays: 1932-1943,Eugene O'Neill,,4.12,84,1988
Novels 1936-1940,William Faulkner,Yoknapatawpha County (Imaginary place),4.49,326,1990
Richard Wright,Richard Wright,Literary Collections,4.21,73,1991
Writings 1878-1899,William James,Fiction,4.22,87,1992
Collected tales sketches speeches and essays 1891-1910,Mark Twain,Humorous stories American,4.39,199,1992
Collected Travel Writings,Henry James,Europe,3.7,27,1993
Historical Romances,Mark Twain;Samuel Langhorne Clemens;Victor and Lin Salamo editors Fischer;Susan K. Harris;Susan R. Harris,Fiction,4.37,280,1994
Christian Mythmakers,Rolland Hein,Literary Criticism,3.93,433,2002
The Little Big Book for God's Children,Lena Tabori;Alice Wong,Religion,4.88,8,2001
זן ואומנות האושר,Chris Prentiss,Philosophy,4.04,2746,2006
This bridge called my back,Cherríe Moraga;Gloria Anzaldúa,Social Science,4.47,61,2002
Leaving the 20th Century,Christopher Gray,Philosophy,4.14,29,1998
On the Trail of Mary Queen of Scots,J. Keith Cheetham,Biography & Autobiography,3.27,11,1999
The Twelve Steps and Twelve Traditions of Overeaters Anonymous,Overeaters Anonymous Inc. (U.S.),Self-Help,4.37,200,1993
The Visual Display of Quantitative Information,Edward R. Tufte,Mathematics,4.41,6296,2001
The Cognitive Style of PowerPoint,Edward R. Tufte,Computers,4.07,897,2006
Beautiful Evidence,Edward R. Tufte,Computers,4.14,1979,2006
Common Herbs for Natural Health,Juliette De Bairacli-Levy;Heather Wood,Health & Fitness,4.42,106,1996
Graphic Storytelling,Will Eisner,Literary Criticism,4.09,1730,1996
PS I Love You Baby Collection,Lynda Milligan;Nancy Smith,Crafts & Hobbies,4.33,6,1990
Pyramids of Montauk,Preston B. Nichols;Peter Moon,Fiction,3.91,70,1995
The Eye of the I,David R. Hawkins,Body Mind & Spirit,4.38,707,2001
Black Etc.,Nannette E. Banks,,4.14,137,1999
Fahrenheit 451,Ray Bradbury,Book burning,3.98,185,2001
The Return of the King,John Ronald Reuel Tolkien,Baggins Frodo (Fictitious character),4.52,199,2001
The QPB companion to The Lord of the rings,Brandon Geist,Fantasy fiction English,3.31,72,2001
Desire and Duty,Teddy F. Bader;Marilyn Bader,Fiction,2.85,114,1997
Reading Lolita in Tehran,Azar Nafisi,American literature,3.6,264,2003
The Rape of Nanking,Iris Chang,Nanjing (Jiangsu Sheng China),4.12,59,1997
A Short History of Nearly Everything,Bill Bryson,Science,4.2,28,2003
Reefer madness,Eric Schlosser,Black market,3.77,125,2003
Storm of the century,Stephen King,Fiction,3.91,229,1999
The Beatles' Story on Capitol Records,,Music,4.68,25,2000
You are Being Lied to,Russell Kick,Language Arts & Disciplines,3.87,995,2001
The Buddha in Your Mirror,Woody Hochswender;Greg Martin;Ted Morino,Religion,4.28,704,2001
The Wealthy Barber,David Barr Chilton,Finance Personal,4.02,6837,2002
A Winter's Tale,Cassie Brown,Shipwrecks,3.93,42,1997
New York City's Best Dive Bars,Wendy Mitchell,Travel,3.75,16,2002
Dark Rivers of the Heart/Intensity/Sole Survivor,Dean Koontz,Fiction,4.41,586,2001
Maud Hart Lovelace's Deep Valley,Julie A. Schrader,Authors American,4.29,58,2002
Transcending the Levels of Consciousness,David R. Hawkins,Religion,4.53,423,2005
Discovery of the Presence of God,David R. Hawkins,Body Mind & Spirit,4.58,176,2006
The Player's Handbook,Heidi Fleiss;Libby Keatinge,Family & Relationships,3.82,34,2003
Eating for Life,Bill Phillips,Health & Fitness,3.95,788,2003
Tea with Jane Austen,Kim Wilson,Biography & Autobiography,3.78,1415,2004
Dark Birthright,Jeanne Treat,History,3.63,128,2006
Ultimate Unofficial Guide to the Mysteries of Harry Potter,Galadriel Waters;Astre Mithrandir,Literary Criticism,4.05,2725,2003
Dashiell Hammett,Dashiell Hammett,,3.98,194,2005
H.G. Wells' Floor Games,H. G. Wells;Barbara A. Turner,Games & Activities,3.41,47,2004
The Frequencies,Noah Eli Gordon,Poetry,4.32,69,2003
My Sister's Keeper,Mavis Applewater,Fiction,3.86,85,2004
Programming Ruby,David Thomas,Computers,4.04,1525,2004
Creating Contagious Leadership,John Hersey,Leadership,3,2,2003
First Love,Ivan Sergeevich Turgenev,Fiction,3.79,5551,2004
Brando Unzipped,Darwin Porter,Biography & Autobiography,3.55,79,2006
The Mind Parasites,,Fiction,3.79,888,2005
Open My Eyes Lord,Gary Oates,Religion,4.27,117,2004
Plants And Landscapes For Summer-dry Climates Of The San Francisco Bay Region,East Bay Municipal Utility District (Calif.),Gardening,4.33,46,2004
Caesar's Commentaries,Julius Caesar;W. A. MacDevitt;James H. Ford,Biography & Autobiography,4.12,398,2005
Hoodwinked,Quentin Carter,Fiction,4.43,961,2005
Jesus Freaks,Andre Duza,Fiction,3.67,54,2006
The Wood Boy,Raymond E. Feist;Sean J. Jordan;Tad Williams,Comics & Graphic Novels,3.63,359,2005
Unauthorized Harry Potter and the Deathly Hallows News,W. Frederick Zimmerman,Fiction,3.69,18,2005
Clown Girl,Monica Drake,Fiction,3.42,5305,2007
Agile Web Development with Rails,David Thomas;David Heinemeier Hansson;Leon Breedt,Computers,3.89,1269,2005
Behind Closed Doors,Johanna Rothman;Esther Derby,Computers,3.96,776,2005
The Giraffe who was Afraid of Heights,David A. Ufer,Juvenile Fiction,3.81,34,2006
Pictures Showing what Happens on Each Page of Thomas Pynchon's Novel Gravity's Rainbow,Zak Smith,Architecture,4.1,484,2006
Agile Web Development with Rails,David Thomas;David Heinemeier Hansson;Leon Breedt,Computers,3.88,162,2006
Pragmatic Version Control Using Subversion,Mike Mason,Computers,3.57,170,2006
George Washington's Sacred Fire,Peter A. Lillback,Biography & Autobiography,4.2,662,2006
Plague of the Dead,Z. A. Recht;Bowie Ibarra;Travis Adkins,Fiction,3.84,6158,2006
Brevity & echo,Kathleen Rooney,Fiction,4.38,45,2006
Cutting Edge,Tom Clancy;Martin H. Greenberg;Jerome Preisler,Fiction,,,2002
Tom Clancy's Net Force: Virtual Vandals,Tom Clancy;Steve Pieczenik;Diane Duane,Young Adult Fiction,,,1999
The Hound of the Baskervilles,Sir Arthur Conan Doyle,Fiction,,,2001
Kristin Lavransdatter II: The Wife,Sigrid Undset,Fiction,,,1999
Selected Poems (Melville Herman),Herman Melville,Poetry,,,2006
Crime and Punishment,Fyodor Dostoyevsky,Fiction,,,2002
Dance of the Gods,Nora Roberts,Vampires,,,2006
Fodor's Amsterdam,Fodor's Travel Publications Inc. Staff,Travel,3.5,7,2006
The Crack in Space,Philip K. Dick,Fiction,3.46,1791,1966
Lies Inc,Philip K. Dick,Fiction,3.17,2183,2004
Vulcan's Hammer,Philip K. Dick,Fiction,3.51,1502,1960
A Fine Balance,Rohinton Mistry,Fiction,4.36,108208,1997
Killings,Andre Dubus,,4.16,849,1999
My Name Is Asher Lev,Chaim Potok,Fiction,4.2,31846,2003
The O. Henry Prize Stories 2003,Laura Furman,Fiction,3.8,137,2003
Morality for Beautiful Girls,Alexander McCall Smith,Fiction,3.98,32047,2002
Before You Know Kindness,Chris Bohjalian,Fiction,3.46,9582,2005
Eating Stone,Ellen Meloy,Nature,4.1,414,2006
1491,Charles C. Mann,History,4.02,51593,2006
The Crazed,Ha Jin,Cerebrovascular disease,3.49,1698,2003
Letters to a Young Artist,Anna Deavere Smith,Business & Economics,4.01,522,2006
Miami Blues,Charles Ray Willeford,Fiction,3.94,2739,2004
His Excellency,Joseph J. Ellis,Biography & Autobiography,3.92,31485,2005
The curious incident of the dog in the night-time,Mark Haddon,Fiction,3.87,991627,2003
Under the Banner of Heaven,Jon Krakauer,History,3.99,7271,2004
Diary,Chuck Palahniuk,Fiction,3.61,63149,2004
Haunted,Chuck Palahniuk,Fiction,3.59,75255,2006
The Complete Short Novels,Anton Pavlovich Chekhov,Fiction,4.47,10275,2005
Isaac Newton,James Gleick,Biography & Autobiography,3.83,5132,2004
A Year at the Races,Jane Smiley,Sports & Recreation,3.89,680,2005
Beloved,Toni Morrison,Fiction,3.81,263625,2004
Song of Solomon,Toni Morrison,Fiction,4.04,69036,2004
You Shall Know Our Velocity!,Dave Eggers,Fiction,3.63,25360,2003
Parallel Worlds,Michio Kaku,Science,4.18,14613,2006
Who Will Run the Frog Hospital?,Lorrie Moore,Juvenile Fiction,3.79,6067,2004
A Thousand Acres,Jane Smiley,Fiction,3.8,51670,2003
Providence of a Sparrow,Chris Chester,Biography & Autobiography,4.32,218,2004
Istanbul,Orhan Pamuk,Biography & Autobiography,3.78,11391,2006
The Razor's Edge,W. Somerset Maugham,Fiction,4.19,28339,2003
The Dew Breaker,Edwidge Danticat,Fiction,3.79,5664,2005
Under the Glacier,Halldór Laxness,Fiction,3.59,1495,2005
Case Closed,Gerald Posner,History,3.96,1139,2003
Love in the Time of Cholera,Gabriel García Márquez,Fiction,3.9,310177,2003
Strange Pilgrims,Gabriel García Márquez,Fiction,4.03,6648,2006
Chronicle of a Death Foretold,Gabriel Garcia Marquez,Fiction,3.96,65713,2003
The No. 1 Ladies' Detective Agency,Alexander McCall Smith,Fiction,3.77,200338,2002
A Madman Dreams of Turing Machines,Janna Levin,Fiction,3.68,1098,2006
Lidia's Family Table,Lidia Matticchio Bastianich;David Nussbaum,Cooking,4.22,521,2004
Lidia's Italy,Tanya Bastianich Manuali,Cooking,4.21,619,2007
Ten Days in the Hills,Jane Smiley,Fiction,2.51,1476,2007
The Origin of Species,Charles Darwin,Science,4.13,494,2003
Pnin,Vladimir Vladimirovich Nabokov,Fiction,3.89,13190,2004
The Plague,Albert Camus,Fiction,4.34,813,2004
Dead Souls,Nikolaĭ Vasilʹevich Gogolʹ,Fiction,3.99,365,2004
The General in His Labyrinth,Gabriel García Márquez,Fiction,3.68,11460,2004
My Life in France,Julia Child;Alex Prud'homme,Biography & Autobiography,4.17,67593,2006
Half of a Yellow Sun,Chimamanda Ngozi Adichie,Fiction,4.31,63910,2006
Suite Francaise,Irene Nemirovsky,Fiction,3.83,994,2006
Confessions of a French Baker,Peter Mayle;Gerard Auzet,Cooking,3.64,389,2005
Imperial Life in the Emerald City,Rajiv Chandrasekaran,History,4.02,4455,2006
See No Evil,,Political Science,3.93,3936,2002
Gale Gand's Short + Sweet,Gale Gand;Julia Moskin,Cooking,3.74,23,2004
Fugitives and Refugees,Chuck Palahniuk,Travel,3.51,8326,2003
Isolde Queen of the Western Isle,Rosalind Miles,Fiction,3.65,2218,2003
Last Train to Paradise,Les Standiford,History,4.02,1644,2003
The Hedgehog the Fox and the Magister's Pox,Stephen Jay Gould,Science,3.64,387,2003
The Last Hours of Ancient Sunlight,Thom Hartmann,Political Science,4.22,1341,2004
The Ruby Ring,Diane Haeger,Fiction,3.69,1050,2005
Eat This Book,Tyler Florence,Cooking,3.92,270,2005
Tyler's Ultimate,Tyler Florence,Cooking,4.1,3586,2006
Everyday Italian,Giada De Laurentiis,Cooking,3.95,38550,2005
The Hitchhiker's Guide to the Galaxy,Douglas Adams,Fiction,4.22,4416,2004
The Hitchhiker's Guide to the Galaxy,Douglas Adams,Fiction,4.22,210,1979
Godless,Ann H. Coulter,Political Science,3.31,2681,2006
Angry Black White Boy,Adam Mansbach,Fiction,3.55,607,2005
The Family that Couldn't Sleep,Daniel T. Max,Health & Fitness,3.9,4386,2006
The Secret Society of Demolition Writers,Aimee Bender;Marc Parent,Fiction,3.12,126,2005
Peony in Love,Lisa See,Fiction,3.6,36508,2007
The Wild Trees,Richard Preston,Nature,4.08,5255,2007
There's a (slight) Chance I Might be Going to Hell,Laurie Notaro,Cities and towns,3.55,36,2007
American Gospel,Jon Meacham,History,3.79,1788,2006
Scoop,Rene Gutteridge,Fiction,3.62,450,2006
Port Mungo,Patrick McGrath,Fiction,3.32,395,2005
In the Company of Cheerful Ladies,Alexander McCall Smith,Fiction,4.07,1023,2006
Blue Shoes and Happiness,Alexander McCall Smith,Fiction,4.06,21814,2007
Saturday,Ian McEwan,Fiction,3.63,50926,2006
Collected Poems,Chinua Achebe,Poetry,3.79,200,2004
The Disappointment Artist,Jonathan Lethem,Literary Collections,3.63,1594,2006
Created In Darkness By Troubled Americans,Dave Eggers,Humor,3.76,1755,2005
The Sunday Philosophy Club,Alexander McCall Smith,Fiction,3.36,15787,2005
Yellow Dog,Martin Amis,Fiction,2.78,1427,2005
Titan,Ron Chernow,Biography & Autobiography,4.19,13312,2004
Einstein's Dreams,Alan P. Lightman,Fiction,4.07,24345,1993
For Her Own Good,Barbara Ehrenreich;Deirdre English,History,3.97,2056,2005
Learned Optimism,Martin E. P. Seligman,Psychology,4,13231,2006
Love,,Fiction,3.73,7095,2005
The Island At The Center Of The World,Russell Shorto,History,4.13,6593,2005
McSweeney's Enchanted Chamber of Astonishing Stories,Michael Chabon;Michael Mignola,Fiction,3.53,939,2004
Operating Instructions,Anne Lamott,Family & Relationships,4.19,20993,2005
The Da Vinci Code,Dan Brown,Fiction,3.82,13789,2006
Kafka on the Shore,Haruki Murakami,Fiction,4.13,206089,2006
Company,Max Barry,Fiction,3.73,4844,2007
The Plot Against America,Philip Roth,Fiction,3.75,31270,2005
Mulliner Nights,Pelham Grenville Wodehouse,Fiction,4.11,1144,1961
Checkpoint,Nicholson Baker,Fiction,2.89,641,2005
Blood Done Sign My Name,Timothy B. Tyson,Biography & Autobiography,4.15,2470,2004
The Finer Points of Sausage Dogs,Alexander McCall Smith,Fiction,3.69,4724,2003
Blood on the Moon,James Ellroy,Fiction,3.45,1555,2005
The Promise,Chaïm Potok,Fiction,4.15,10953,2005
The Greenlanders,Jane Smiley,Fiction,3.89,1921,2005
Before the Frost,Henning Mankell,Fiction,3.85,8140,2006
The Brief History of the Dead,Kevin Brockmeier,Fiction,3.67,9235,2007
Blind Willow Sleeping Woman,Haruki Murakami,Fiction,3.84,1120,2007
Beowulf,Howell D. Chickering,Literary Criticism,3.43,233,2006
The Complete Stories of Truman Capote,Truman Capote,Fiction,4.2,3842,2005
The Sea,John Banville,Fiction,3.51,18513,2006
Arthur and George,Julian Barnes,Fiction,3.7,11227,2007
The Eiger Sanction,Trevanian,Fiction,4.06,10094,2005
Shibumi,Trevanian,Fiction,4.22,9001,2005
Writings to Young Women from Laura Ingalls Wilder on Wisdom and Virtues,Laura Ingalls Wilder;Stephen W. Hines,Juvenile Nonfiction,3.95,100,2006
The Invisibles the Invisible Kingdom,Grant Morrison,Comics & Graphic Novels,4.19,3238,2002
On the Road to Perdition,Max Allan Collins;Jose Luis Garcia-Lopez,Comics & Graphic Novels,3.54,74,2003
Transmetropolitan: Back on the street,Warren Ellis,Antiheroes,4.51,10070,1998
John Constantine Hellblazer: Setting sun,Warren Ellis,Comics & Graphic Novels,4.19,2505,2004
Superman,Mark Waid;Leinil Francis Yu,Comics & Graphic Novels,4.13,9912,2004
The Sgt. Rock Archives,Robert Kanigher;Bob Haney,Comics & Graphic Novels,4.56,18,2005
Arkham Asylum,Grant Morrison;Dave McKean,Comics & Graphic Novels,4.1,50214,2004
Kid Eternity,Grant Morrison;Duncan Fegredo,Comics & Graphic Novels,3.4,659,2006
Challengers of the Unknown,Howard Chaykin;Michelle Madsen,Comics & Graphic Novels,2.86,43,2006
Fables: Wolves,Bill Willingham,Comic books strips etc,4.28,17506,2002
Neil Gaiman's Neverwhere,Mike Carey;Glenn Fabry;Tony Luke,Comics & Graphic Novels,4.23,31958,2007
A Kin of Homecoming,Brian Azzarello;Marcelo Frusin,Fiction,3.32,501,2006
The Absolute Sandman,Neil Gaiman;Sam Kieth,Comics & Graphic Novels,4.65,14849,2006
How to Talk So Teens Will Listen & Listen So Teens Will Talk,Adele Faber,Communication in families,4.11,1522,2006
Desolation Jones,Warren Ellis;J. H. Williams;José Villarrubia,Comics & Graphic Novels,3.94,1729,2006
Jack of Fables,Bill Willingham;Matthew Sturges;Tony Akins;Andrew Pepoy,Comics & Graphic Novels,3.58,4288,2007
Sgt. Rock,Joe Kubert,Comics & Graphic Novels,3.48,75,2007
Superman,Kurt Busiek;Fabian Nicieza;Pete Woods;Len Wein;Gerry Conway;José Luis García-López,Juvenile Fiction,3.18,136,2007
Pledged,Alexandra Robbins,Education,3.17,245,2004
There's No Place Like Here,Cecelia Ahern,Fiction,3.67,1851,2007
Jamie's Dinners,Jamie Oliver,Cooking,4.07,4248,2004
Jamie's Italy,Jamie Oliver,Cooking,4,7463,2006
I Shouldn't Even Be Doing This!,Bob Newhart,Biography & Autobiography,3.74,2184,2006
Leadership through the ages,Rudolph W. Giuliani,Biography & Autobiography,3.95,14,2003
Being dead is no excuse,Gayden Metcalfe;Charlotte Hays,Cooking,3.86,1681,2005
Illustrated Guide to the National Electrical Code,Charles R. Miller,Technology & Engineering,4.06,2,2005
Mother God,Sylvia Browne,Body Mind & Spirit,4.04,458,2004
The Power of Infinite Love & Gratitude,Darren R. Weissman,Health & Fitness,4.11,59,2007
60 Million Frenchmen Can't be Wrong,Jean-Benoît Nadeau;Julie Barlow,Social Science,3.74,2107,2003
The Wizard's Apprentice,Jackie French Koller,Audiobooks,3.78,1,2003
Treasure Island,Chris Tait;Robert Louis Stevenson;Lucy Corvino,Juvenile Fiction,4.12,665,2005
The Secret Garden,Martha Hailey Dubose;Frances Hodgson Burnett;Martha Hailey,Juvenile Fiction,4.3,1346,2005
Black Beauty,Anna Sewell,Juvenile Fiction,3.95,721,2004
A Little Princess,Frances Hodgson Burnett,Juvenile Fiction,4.19,491,2004
Treasure Island,Robert Louis Stevenson,Juvenile Fiction,3.83,393,2004
The Secret Garden,Frances Hodgson Burnett,Juvenile Fiction,4.13,553,2004
The Adventures of Tom Sawyer,Mark Twain,Juvenile Fiction,3.91,1481,2004
The Easy Way to Stop Smoking,Allen Carr,Self-Help,4.29,3067,2004
Making and Mastering Wood Planes,David Finck;James Krenov,Crafts & Hobbies,4.1,24,2005
The Adventures of Huckleberry Finn,Mark Twain,Juvenile Fiction,3.81,350,2006
Gulliver's Travels,Martin Woodside;Jonathan Swift;Jamel Akib,Juvenile Fiction,3.93,724,2006
The Book of the Dragon,,Fiction,4.18,357,2005
Off to Sea,Robert Louis Stevenson;Catherine Nichols,Juvenile Fiction,4.17,6,2006
Lila's Child,Dan Glover,Computers,3.6,52,2003
V.S. Naipaul Second Edition,Bruce King,Literary Criticism,2,0,2003
EntreMundos/AmongWorlds,AnaLouise Keating,Literary Collections,4.47,15,2005
Strawberry Days,David A. Neiwert,History,3.97,55,2005
Tolkien's Modern Middle Ages,J. Chance;A. Siewers,Literary Criticism,3.59,14,2008
How to Read a Poem,Terry Eagleton,Literary Criticism,3.75,424,2006
Christian Theology,Alister E. McGrath,Religion,4.04,1147,2006
South Park and Philosophy,Robert Arp,Philosophy,3.41,1067,2006
The Faraway Tree Stories,Enid Blyton,Children's stories English,4.29,12286,1987
The Mystery of the Disappearing Cat,Enid Blyton,Cats,3.94,1638,1944
The Mystery of the Secret Room,Enid Blyton,Children's stories,4.04,2258,2009
Babar the King,Jean de Brunhoff,Cities and towns,4.18,15216,2004
Den of Thieves,Julia Golding,Adventure stories,4.21,1404,2007
The Pursuit of History,John Tosh;Sean Lang,History,3.45,354,2006
Spire,William Golding,Fiction,3.59,592,2006
Flatland,Edwin Abbott Abbott,Fiction,3.82,10,2006
Lost Illusions,Honoré de Balzac,Fiction,4.16,6215,2006
Nöddebo Parsonage,Bentley,,4.32,8206,2019
A Doll's House,Henrik Ibsen,Performing Arts,3.71,80050,2007
Israel's Shepherd; Or Thoughts on the Love of God Manifested in Christ Jesus. in a Series of Letters,Hardpress,History,3.72,605,2019
The Pronouncing Reading Book for Children With an Intr. by W.L. Robinson,William L Robinson,History,3.66,2477,2019
A Commentary Upon the Gospel According to S. Luke,Saint Cyril (patriarch of Alexandria),History,3.59,669,2019
Collections of the Massachusetts Historical Soceity,Hardpress,History,4.13,2,2019
The Story of the Life of Lafayette,Mrs John Farrar,History,3.93,29,2019
The End of Nana Sahib,Jules Verne,Fiction,3.62,186,2003
The Taming of the Shrew,William Shakespeare,,3.8,454,2003
Sparknotes Henry IV,John Crowther,Study Aids,3.88,233,2005
Existential Meditation,Simon Cleveland,Existentialism,4.91,11,2005
A Million Little Pieces of Feces,Python Bonkers,Fiction,3.55,42,2006
The Master and Margarita,Mikhail Afanasevich Bulgakov,Fiction,4.31,489,2006
The Radical Right and the Murder of John F. Kennedy,Harrison E. Livingstone,History,3.22,9,2004
A Dracula Handbook,Elizabeth Miller,Education,4.23,10,2005
Gunslinger Girl,Yu Aida,Comics & Graphic Novels,3.86,886,2003
Pretear,Kaori Naruse;Junichi Satou,Comics & Graphic Novels,3.96,286,2005
Shaken,Jerry B. Jenkins;Tim F. LaHaye;Chris Fabry,Juvenile Fiction,4.3,208,2005
The Regime,Tim F. LaHaye;Jerry B. Jenkins,Fiction,4.11,3546,2005
The Rapture,Tim F. LaHaye;Jerry B. Jenkins,Fiction,4.15,2771,2007
Looking for God in Harry Potter,John Granger,Literary Criticism,4.13,1321,2006
The Good Earth,Pearl S. Buck;Stephanie Reents,Fiction,3.98,195372,2005
Oedipus the King,Sophocles;Frederic Will;Bernard Knox,Drama,3.69,706,2005
Gulliver's Travels and A Modest Proposal,Jonathan Swift;Jesse Gale,Fiction,3.79,2001,2005
Dirty Little Secrets,Julie Leto,Fiction,3.58,440,2005
The Voyage of the Jerle Shannara Trilogy,Terry Brooks,Fantasy,4.26,84,2004
If You Dare,Kresley Cole,Fiction,4,10409,2005
Have Space Suit Will Travel,Robert A. Heinlein,Fiction,3.89,22399,2005
Tunnel in the Sky,Robert A. Heinlein,Fiction,3.93,9996,2005
Citizen of the Galaxy,Robert A. Heinlein,Fiction,3.98,11269,2005
Where Are the Children?,Mary Higgins Clark,Fiction,4.02,38583,2005
Star Trek: Voyager: String Theory #3,Heather Jarman,Fiction,3.8,313,2006
Wind Rider's Oath,David Weber,Fiction,4.02,2714,2005
On Basilisk Station,David Weber,Fiction,4.13,32510,2005
1635: Cannon Law,Eric Flint;Andrew Dennis,Fiction,3.75,1299,2006
The Farthest Shore,Ursula K. Le Guin,Fiction,4.13,76746,2004
A Hunger Like No Other,Kresley Cole,Fiction,4.2,54596,2006
No Rest for the Wicked,Kresley Cole,Fiction,4.3,44804,2006
Playing Easy to Get,Kresley Cole;Sherrilyn Kenyon;Jaid Black,Fiction,4.14,12407,2006
Sahara,Clive Cussler,Fiction,3.96,45,2005
Deep Six,Clive Cussler,Fiction,3.89,14167,2005
Happy Hour at Casa Dracula,Marta Acosta,Fiction,3.58,1971,2006
Midnight Brunch,Marta Acosta,Fiction,3.8,912,2007
Oath of Swords,David Weber,Fiction,4.01,5453,2006
By Slanderous Tongues,Mercedes Lackey;Roberta Gellis,Fiction,3.89,691,2007
Bedlam's Edge,Mercedes Lackey;Rosemary Edghill,Fiction,3.92,914,2007
Cell,Stephen King,Fiction,3.65,163786,2006
Angels & Demons,Dan Brown,Fiction,3.88,2279854,2006
