225640,Sacred 2 Gold,12/21/2012,Single-player,RPG,RPG;Open World;Hack and Slash,1177,495
225840,Sven Co-op,1/22/2016,Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Partial Controller Support;Steam Cloud,Action;Casual;Free to Play;Indie,Free to Play;Multiplayer;Co-op,12211,1173
226100,PixelJunk™ Nom Nom Galaxy,8/3/2015,Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Casual;Indie;Strategy,Indie;Casual;Strategy,517,190
226120,Weird Worlds: Return to Infinite Space,3/19/2013,Single-player,Adventure;Casual;Indie;Strategy,Indie;Strategy;Casual,315,192
226560,Escape Dead Island,11/20/2014,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Adventure,Zombies;Adventure;Survival,549,383
226580,F1 2014,10/16/2014,Single-player;Multi-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Racing;Sports,Racing;Sports;Simulation,1113,317
226620,Desktop Dungeons,11/7/2013,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Casual;Indie;RPG;Strategy,Rogue-like;Strategy;Indie,1056,104
226720,LOST PLANET® 3,8/26/2013,Single-player;Multi-player;Full controller support;Steam Trading Cards;Captions available;Steam Cloud,Action,Action;Third-Person Shooter;Sci-fi,1597,1002
226740,Monster Loves You!,3/18/2013,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Captions available,Adventure;Casual;Indie;RPG;Simulation,Casual;Indie;Simulation,827,247
226780,MUD Motocross World Championship,3/15/2013,Single-player;Multi-player;Steam Achievements;Partial Controller Support;Steam Cloud,Racing;Sports,Motocross;Racing;Motorbike,42,44
226820,Nancy Drew®: Ghost of Thornton Hall,5/14/2013,Single-player,Adventure,Adventure;Mystery;Point & Click,58,4
226840,Age of Wonders III,3/31/2014,Single-player;Multi-player;Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud;Includes level editor,RPG;Strategy,Strategy;Turn-Based Strategy;Fantasy,4479,1132
226860,Galactic Civilizations III,5/14/2015,Single-player;Multi-player;Online Multi-Player;Online Co-op;Steam Achievements;Steam Trading Cards;Steam Workshop;Stats,Indie;Strategy,Strategy;Space;Turn-Based Strategy,6051,1891
226960,Ironclad Tactics,9/18/2013,Single-player;Multi-player;Co-op;Steam Achievements;Steam Trading Cards;Steam Cloud,Casual;Indie;Strategy,Strategy;Indie;Card Game,381,170
227000,Primordia,12/5/2012,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Indie,Point & Click;Adventure;Post-apocalyptic,1863,49
227060,Hegemony Rome: The Rise of Caesar,5/15/2014,Single-player;Steam Achievements;Steam Trading Cards;Captions available;Steam Cloud,Indie;RPG;Simulation;Strategy,Strategy;Indie;Simulation,235,154
227080,Papo & Yo,4/18/2013,Single-player;Steam Achievements;Full controller support;Steam Cloud,Adventure;Indie,Indie;Adventure;Puzzle,2405,160
227100,Sniper Elite: Nazi Zombie Army,2/28/2013,Single-player;Co-op;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Valve Anti-Cheat enabled;Steam Leaderboards,Action,Zombies;Action;Co-op,3204,446
227160,Kinetic Void,11/21/2014,Single-player;Steam Trading Cards;Steam Workshop,Action;Indie;Simulation,Space;Simulation;Indie,298,1138
227200,Waking Mars,12/13/2012,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;Adventure;Indie,Sci-fi;Adventure;Exploration,919,113
227220,Sang-Froid - Tales of Werewolves,4/5/2013,Single-player;Steam Achievements;Steam Trading Cards,Action;Adventure;Indie;RPG;Strategy,Strategy;Tower Defense;Action,1480,209
227300,Euro Truck Simulator 2,10/12/2012,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Partial Controller Support;Steam Cloud;Includes level editor,Indie;Simulation,Simulation;Driving;Open World,176769,5825
227380,Dragon's Lair,5/17/2013,Single-player;Steam Achievements;Partial Controller Support,Action;Adventure;Casual,Adventure;Action;FMV,312,92
227560,Scourge: Outbreak,4/2/2014,Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Indie,Action;Third-Person Shooter;Indie,321,166
227580,"10,000,000",1/15/2013,Single-player;Steam Achievements;Steam Trading Cards,Action;Casual;Indie;RPG,Match 3;Indie;Puzzle,1573,187
227600,Castle of Illusion,9/4/2013,Single-player;Steam Achievements;Full controller support;Steam Cloud,Adventure;Casual,Platformer;Adventure;Remake,1329,151
227760,March of the Eagles,2/18/2013,Single-player;Multi-player;Steam Trading Cards,Simulation;Strategy,Strategy;Grand Strategy;Simulation,143,65
227780,Serious Sam Classics: Revolution,4/30/2014,Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Steam Workshop;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards;Includes level editor,Action;Indie;Early Access,Early Access;Action;FPS,1339,165
227800,Retrovirus,1/31/2013,Single-player;Multi-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop,Action;Indie,Action;Indie;6DOF,120,44
227860,Castle Story,8/17/2017,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Workshop;Includes level editor,Indie;Strategy,Strategy;Building;Sandbox,2711,2361
227900,Battleship,6/10/2013,Single-player,Strategy;Casual,Strategy;Casual;Board Game,19,14
227920,Risk,6/10/2013,Single-player,Strategy;Casual,Strategy;Casual;Board Game,78,113
227940,Heroes & Generals,10/18/2016,Multi-player;Online Multi-Player;MMO;Online Co-op;In-App Purchases,Action;Free to Play;Indie;Massively Multiplayer,Free to Play;World War II;Multiplayer,65856,34416
228200,Company of Heroes,9/11/2006,Single-player;Multi-player;Steam Trading Cards;Steam Workshop;Steam Cloud,Violent;Action;Strategy,Strategy;World War II;RTS,2526,287
228260,Fallen Enchantress: Legendary Heroes,5/22/2013,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Indie;RPG;Strategy,Strategy;Fantasy;Turn-Based Strategy,1265,495
228280,Baldur's Gate: Enhanced Edition,1/16/2013,Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Captions available;Steam Cloud,RPG;Strategy,RPG;Fantasy;Classic,4148,688
228300,Remember Me,6/6/2013,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure,Cyberpunk;Action;Female Protagonist,9080,1815
228320,A Valley Without Wind 2,2/18/2013,Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Partial Controller Support,Action;Adventure;Indie;Strategy,Action;Indie;Strategy,94,97
228360,Full Throttle Remastered,4/18/2017,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure,Adventure;Point & Click;Classic,1162,91
228380,Wreckfest,6/14/2018,Single-player;Multi-player;Online Multi-Player;Steam Workshop;Partial Controller Support;Stats;Steam Leaderboards,Action;Indie;Racing;Simulation;Sports,Racing;Destruction;Simulation,8834,2486
228440,Cubemen 2,4/8/2013,Single-player;Multi-player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards;Includes level editor,Indie;Strategy,Indie;Strategy;Tower Defense,148,65
228760,TrackMania² Canyon,2/27/2013,Single-player;Multi-player;VR Support;Steam Workshop;Partial Controller Support;Includes level editor,Racing;Sports,Racing;Multiplayer;Level Editor,1065,259
228960,Skulls of the Shogun,7/29/2013,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Cloud;Steam Leaderboards;Commentary available,Indie;Strategy,Strategy;Indie;Turn-Based Strategy,498,56
229480,Dungeons & Dragons: Chronicles of Mystara,6/18/2013,Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Leaderboards,Action;Adventure;RPG,Beat 'em up;Action;Arcade,785,180
229520,Dungeon Hearts,3/28/2013,Single-player;Steam Trading Cards;Steam Leaderboards,Casual;Indie;Strategy,Casual;Indie;Strategy,319,178
229560,Hacker Evolution IMMERSION,7/29/2016,Single-player;Includes level editor,Action;Indie;Simulation;Early Access,Early Access;Simulation;Indie,22,16
229580,Dream,7/31/2015,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Adventure;Indie,Indie;Adventure;Exploration,549,382
229600,Bientôt l'été,2/6/2013,Single-player;Multi-player,Casual;Indie;Simulation,Indie;Casual;Simulation,115,141
229810,A Fistful of Gun,9/23/2015,Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Steam Trading Cards;Partial Controller Support,Action;Indie,Action;Indie;Western,284,136
229870,ShootMania Storm,4/10/2013,Multi-player;Steam Workshop;Partial Controller Support;Includes level editor,Action,Action;FPS;Multiplayer,648,101
229890,Joe Danger,6/24/2013,Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Steam Leaderboards;Includes level editor,Action;Casual;Indie;Racing,Racing;Indie;Action,66,13
229970,Armada 2526 Gold Edition,2/28/2013,Single-player;Multi-player,Indie;Strategy,Strategy;Indie;4X,44,29
230050,DLC Quest,3/18/2013,Single-player;Steam Achievements;Steam Trading Cards;Steam Leaderboards,Indie,Platformer;Indie;Satire,5434,718
230070,The Age of Decadence,10/14/2015,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Indie;RPG,RPG;Turn-Based;Indie,1719,373
230150,Incredipede,3/18/2013,Single-player,Adventure;Indie;Simulation,Indie;Adventure;Puzzle,228,93
230190,War for the Overworld,4/2/2015,Single-player;Multi-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Captions available;Steam Workshop;Steam Cloud;Steam Leaderboards;Includes level editor,Indie;Simulation;Strategy,Strategy;RTS;God Game,3948,753
230270,N++ (NPLUSPLUS),8/25/2016,Single-player;Local Multi-Player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action,Platformer;Difficult;Action,1600,83
230290,Universe Sandbox ²,8/24/2015,Single-player;Partial Controller Support,Casual;Indie;Simulation;Early Access,Early Access;Space;Sandbox,5918,377
230310,Akaneiro: Demon Hunters,11/25/2014,Single-player;Steam Trading Cards,Action;Free to Play;Indie;RPG,RPG;Action;Indie,114,207
230410,Warframe,3/25/2013,Single-player;Multi-player;Co-op;Steam Trading Cards;In-App Purchases;Partial Controller Support,Action;Free to Play,Free to Play;Action;Co-op,226541,20268
230650,Lords of Football,4/5/2013,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Indie;Simulation;Sports;Strategy,Sports;Simulation;Strategy,123,136
230700,La-Mulana,4/15/2013,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure;Indie,Metroidvania;Platformer;Difficult,1447,333
230760,DIVO,2/1/2013,Single-player;Partial Controller Support,Casual;Indie,Indie;Casual;Platformer,8,14
230820,The Night of the Rabbit,5/28/2013,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Indie,Adventure;Point & Click;Indie,1700,179
230840,Daylight,4/29/2014,Single-player;Steam Achievements;Steam Trading Cards;Captions available;Partial Controller Support,Action;Adventure;Casual;Indie,Horror;Adventure;Indie,760,767
230980,Starseed Pilgrim,4/16/2013,Single-player,Adventure;Indie,Indie;Adventure;Puzzle,256,192
231020,Storm,6/27/2013,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Indie;Simulation,Indie;Simulation;Puzzle,63,27
231040,Beatbuddy: Tale of the Guardians,8/6/2013,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards,Action;Adventure;Casual;Indie,Indie;Music;Adventure,814,236
231140,Cities XL Platinum,2/6/2013,Single-player;Steam Cloud,Simulation,Simulation;City Builder;Strategy,771,584
231160,The Swapper,5/30/2013,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action;Adventure;Indie,Puzzle;Sci-fi;Atmospheric,5699,242
231200,Kentucky Route Zero,2/22/2013,Single-player;Full controller support,Adventure;Indie,Adventure;Atmospheric;Point & Click,1506,310
231310,MirrorMoon EP,9/4/2013,Single-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Partial Controller Support,Adventure;Indie,Indie;Exploration;Puzzle,278,178
231330,Deadfall Adventures,11/15/2013,Single-player;Multi-player;Co-op;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Steam Leaderboards,Action;Adventure,Adventure;Action;FPS,1474,572
231430,Company of Heroes 2,6/25/2013,Single-player;Multi-player;Co-op;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud;Stats,Strategy,Strategy;World War II;RTS,32548,12038
231720,Bad Hotel,10/16/2013,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards,Casual;Indie,Indie;Casual;Tower Defense,123,237
231740,Knights of Pen and Paper +1 Edition,6/18/2013,Single-player;Steam Achievements;Steam Trading Cards,Indie;RPG,RPG;Turn-Based;Indie,2268,417
232010,Euro Truck Simulator,3/8/2013,Single-player;Partial Controller Support,Indie;Simulation,Simulation;Driving;Multiplayer,3772,973
232050,Eador. Masters of the Broken World,4/19/2013,Single-player;Multi-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Indie;Strategy,Strategy;Turn-Based Strategy;Fantasy,1365,679
232090,Killing Floor 2,11/18/2016,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;In-App Purchases;Valve Anti-Cheat enabled;Includes level editor,Action,Zombies;Co-op;Gore,60917,8354
232430,Gone Home,8/15/2013,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Cloud;Commentary available,Adventure;Indie,Walking Simulator;Short;Indie,11893,3651
232750,Mars: War Logs,4/26/2013,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;RPG,RPG;Action;Sci-fi,1403,525
232770,POSTAL,3/21/2013,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action;Indie,Action;Classic;Dark Humor,2319,502
232790,Broken Age,1/28/2014,Single-player;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Casual;Indie,Point & Click;Adventure;Indie,5312,1063
232890,Stronghold Crusader 2,9/22/2014,Single-player;Online Multi-Player;Online Co-op;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud;Includes level editor,Simulation;Strategy,Strategy;Medieval;RTS,4280,2786
232910,TrackMania² Stadium,6/20/2013,Single-player;Multi-player;VR Support;Steam Workshop;Partial Controller Support;Includes level editor,Racing;Sports,Racing;Multiplayer;Level Editor,2915,571
232950,Bridge Project,3/28/2013,Single-player;Steam Achievements;Steam Workshop;Includes level editor,Simulation,Simulation;Building;Physics,333,338
232970,Thunder Wolves,5/15/2013,Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Leaderboards,Action;Casual;Indie,Action;Indie;Casual,377,61
233110,Defense Technica,10/24/2013,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Leaderboards,Indie;Strategy,Tower Defense;Strategy;Indie,57,95
233130,Shadow Warrior,9/26/2013,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Cloud,Action;Adventure,Action;FPS;Swordplay,18716,1426
233150,LUFTRAUSERS,3/18/2014,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Indie;Simulation,Indie;Arcade;Action,3180,302
233190,Final Exam,11/5/2013,Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Indie,Action;Indie;Co-op,761,143
233210,Air Conflicts: Vietnam,10/2/2013,Single-player;Multi-player;Steam Achievements;Full controller support;Steam Cloud,Action;Simulation,Simulation;Action;Flight,63,169
233230,Kairo,4/24/2013,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Adventure;Indie,Puzzle;Exploration;Indie,1131,392
233270,Far Cry 3 - Blood Dragon,5/1/2013,Single-player;Steam Trading Cards;Partial Controller Support,Action;Adventure,FPS;1980s;Comedy,9282,1257
233290,Murdered: Soul Suspect,6/5/2014,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action;Adventure;RPG,Detective;Adventure;Horror,8658,1647
233310,Avadon 2: The Corruption,10/30/2013,Single-player;Steam Achievements,Indie;RPG;Strategy,RPG;Indie;Strategy,111,22
233350,Sudeki,2/24/2014,Single-player;Steam Trading Cards;Captions available;Partial Controller Support;Steam Cloud,Action;Adventure;RPG,RPG;Adventure;Action,413,70
233410,Tomb Raider - The Final Hours Digital Book,3/7/2013,Single-player,Action,Action;Documentary;Female Protagonist,94,11
233450,Prison Architect,10/6/2015,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud;Includes level editor,Indie;Simulation;Strategy,Simulation;Building;Management,31687,2286
233470,Evoland,4/4/2013,Single-player;Steam Achievements;Full controller support,Adventure;Indie;RPG,RPG;Indie;Adventure,4437,906
233510,Lunnye Devitsy,7/1/2009,Single-player;Full controller support;Steam Trading Cards,Casual;Indie,Indie;Casual;Platformer,103,52
233550,Another World – 20th Anniversary Edition,4/4/2013,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;Adventure,Adventure;Classic;Action,1167,234
233610,Distance,9/18/2018,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Captions available;VR Support;Steam Workshop;Partial Controller Support;Steam Leaderboards;Includes level editor,Action;Indie;Racing,Racing;Great Soundtrack;Multiplayer,3989,279
233720,Surgeon Simulator,4/19/2013,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Action;Indie;Simulation,Simulation;Comedy;Indie,11387,2462
233740,Organ Trail: Director's Cut,3/19/2013,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Indie;Strategy,Zombies;Indie;Retro,2182,284
233840,Worms Clan Wars,8/15/2013,Single-player;Multi-player;Shared/Split Screen;Steam Achievements;Steam Trading Cards;Steam Workshop;Partial Controller Support;Steam Cloud;Steam Leaderboards;Includes level editor,Strategy,Strategy;Multiplayer;Turn-Based,1730,556
233860,Kenshi,12/6/2018,Single-player;Steam Workshop;Includes level editor,Action;Indie;RPG;Simulation;Strategy,Open World;Sandbox;RPG,9512,1171
233980,UnEpic,7/25/2014,Single-player;Multi-player;Co-op;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Includes level editor,Action;Indie;RPG,RPG;Indie;Platformer,5899,449
234080,Castlevania: Lords of Shadow – Ultimate Edition,8/27/2013,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;Adventure,Action;Adventure;Hack and Slash,3827,953
234140,Mad Max,9/1/2015,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure,Open World;Action;Post-apocalyptic,36222,3811
234160,Strike Suit Infinity,4/30/2013,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Indie,Action;Mechs;Indie,459,82
234190,Receiver,4/29/2013,Single-player,Action;Indie;Simulation,Simulation;FPS;Indie,2627,695
234270,Ken Follett's The Pillars of the Earth,8/15/2017,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Casual;Indie,Point & Click;Choices Matter;Medieval,1320,99
234290,Zack Zero,4/29/2013,Single-player;Full controller support;Steam Trading Cards,Action;Adventure;Indie,Action;Indie;Adventure,244,136
234330,MARVEL Puzzle Quest,12/5/2013,Single-player;Online Multi-Player;Cross-Platform Multiplayer,Casual;Free to Play;RPG,Free to Play;Puzzle;Match 3,2341,1051
234350,Luxor 2 HD,5/13/2013,Single-player,Casual,Casual;Match 3,67,16
234370,Shattered Haven,3/18/2013,Single-player;Shared/Split Screen;Partial Controller Support;Includes level editor,Action;Adventure;Indie,Action;Adventure;Indie,29,59
234390,Teleglitch: Die More Edition,7/24/2013,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Indie,Rogue-like;Indie;Top-Down Shooter,2158,361
234490,Rush Bros.,5/24/2013,Single-player;Multi-player;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Indie;Racing,Indie;Racing;Platformer,553,341
234630,Project CARS,3/15/2015,Single-player;Multi-player;Steam Achievements;Steam Trading Cards;VR Support;Partial Controller Support;Steam Leaderboards,Racing;Simulation;Sports,Racing;Simulation;Driving,8618,2720
234650,Shadowrun Returns,7/25/2013,Single-player;Steam Trading Cards;Steam Workshop;Steam Cloud;Includes level editor,Adventure;Indie;RPG;Strategy,RPG;Cyberpunk;Turn-Based,8676,1132
234670,NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD,10/24/2013,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Steam Achievements;Full controller support;Steam Cloud;Stats;Steam Leaderboards,Action;Adventure,Anime;Fighting;Action,8209,882
234820,Driver Fusion - The Best Driver & Device Solution,5/6/2013,Steam Achievements;Steam Cloud;Stats,Education;Software Training;Utilities;Web Publishing,Utilities;Education;Web Publishing,184,88
234900,Anodyne,3/22/2013,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Action;Adventure;Indie,Adventure;Indie;Exploration,856,154
234920,Dyscourse,3/25/2015,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Adventure;Casual;Indie;Simulation,Adventure;Indie;Casual,327,92
234940,The 39 Steps,4/25/2013,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Casual;Indie,Adventure;Indie;Casual,982,317
235070,Bad Bots,5/17/2013,Single-player;Steam Achievements;Full controller support,Action;Indie,Indie;Action;Platformer,139,106
235210,STRIDER™ / ストライダー飛竜®,2/19/2014,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Adventure,Platformer;Metroidvania;Action,2127,401
235250,Super Sanctum TD,5/9/2013,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Casual;Indie;Strategy,Tower Defense;Strategy;Indie,1271,169
235320,Original War,1/27/2014,Single-player;Multi-player;Steam Achievements;Captions available;Steam Cloud,Indie;Strategy,Strategy;RTS;Real-Time with Pause,923,66
235340,Prime World,3/31/2014,Multi-player;MMO;Co-op;Steam Trading Cards,Action;Free to Play;Massively Multiplayer;RPG,Free to Play;MOBA;Strategy,1954,1378
235360,Prime World: Defenders,6/5/2013,Single-player;Steam Achievements;Steam Trading Cards;Stats,Casual;Indie;RPG;Strategy,Tower Defense;Strategy;Indie,673,213
235380,Blitzkrieg 3,6/2/2017,Single-player;Multi-player;Online Multi-Player;Steam Achievements;Steam Trading Cards,Strategy,Strategy;World War II;RTS,2714,1890
235400,King’s Bounty: Legions,12/10/2013,Single-player;Multi-player;Cross-Platform Multiplayer,Adventure;Free to Play;Indie;Massively Multiplayer;RPG;Strategy,Free to Play;Strategy;RPG,617,577
235460,METAL GEAR RISING: REVENGEANCE,1/9/2014,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action,Great Soundtrack;Action;Hack and Slash,13722,1157
235520,The White Laboratory,3/28/2019,Single-player;Steam Achievements;Steam Cloud,Indie;Strategy,Indie;Strategy;Tower Defense,120,34
235540,Warhammer: End Times - Vermintide,10/23/2015,Single-player;Co-op;Steam Achievements;Steam Trading Cards;Captions available;Partial Controller Support;Steam Cloud,Action;Indie,Action;Online Co-Op;Co-op,13905,3560
235600,Tom Clancy’s Splinter Cell Blacklist,8/23/2013,Single-player;Multi-player;Co-op,Action;Adventure,Stealth;Action;Co-op,10016,1982
235620,Small World 2,12/11/2013,Single-player;Multi-player;Cross-Platform Multiplayer;Steam Trading Cards;Steam Turn Notifications,Casual;Indie;Strategy,Board Game;Strategy;Casual,520,174
235660,Eador: Genesis,10/14/2013,Single-player,Indie;Strategy,Strategy;Indie;Turn-Based Strategy,199,38
235720,Cubetractor,5/29/2013,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards,Action;Indie;Strategy,Indie;Strategy;Action,327,103
235800,Audiosurf 2,5/26/2015,Single-player;Shared/Split Screen;Full controller support;Steam Workshop,Indie,Music;Indie;Rhythm,3785,882
235820,Element4l,5/24/2013,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Leaderboards,Action;Indie,Indie;Platformer;Action,506,99
235900,RPG Maker XP,12/13/2013,Single-player,Web Publishing,Web Publishing;RPGMaker;Game Development,326,34
235980,Tetrobot and Co.,10/22/2013,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Casual;Indie,Puzzle;Indie;Casual,371,9
236010,Bloxitivity,1/21/2016,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Partial Controller Support;Steam Leaderboards;Includes level editor,Casual;Indie,Indie;Casual;Puzzle-Platformer,16,14
236090,Dust: An Elysian Tail,5/24/2013,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure;Indie;RPG,Action;Platformer;Indie,15064,625
236110,Dungeon Defenders II,6/20/2017,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Steam Trading Cards;Partial Controller Support,Action;Free to Play;Indie;RPG;Strategy,Free to Play;Tower Defense;Multiplayer,10766,3802
236130,Horizon,2/6/2014,Single-player;Steam Achievements;Steam Trading Cards,Indie;Strategy,Strategy;Space;4X,243,177
236150,Starpoint Gemini 2,9/26/2014,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Partial Controller Support;Steam Cloud,Action;RPG;Simulation,Space;Simulation;RPG,2604,1126
236290,Cranky Cat,6/5/2013,Single-player,Casual,Casual;Puzzle;Cats,22,5
236370,Interstellar Marines,7/2/2013,Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards,Action;Indie;RPG;Simulation;Early Access,Early Access;Action;FPS,4556,2946
236390,War Thunder,8/15/2013,Single-player;MMO;Co-op;Cross-Platform Multiplayer;Steam Achievements;In-App Purchases;Partial Controller Support,Action;Free to Play;Massively Multiplayer;Simulation,Free to Play;World War II;Multiplayer,83852,22166
236430,DARK SOULS™ II,4/25/2014,Single-player;Multi-player;Co-op;Steam Achievements;Full controller support,Action;RPG,RPG;Dark Fantasy;Difficult,30008,3799
236450,PAC-MAN™ Championship Edition DX+,9/24/2013,Single-player;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Action,Arcade;Retro;Classic,5988,291
236470,PAC-MAN MUSEUM™,2/25/2014,Single-player;Multi-player;Steam Achievements;Full controller support;Steam Cloud;Stats;Steam Leaderboards,Action,Arcade;Classic;Retro,120,80
236490,Hexodius,6/21/2013,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Indie,Action;Indie;Twin Stick Shooter,18,12
236510,Takedown: Red Sabre,2/10/2014,Single-player;Multi-player;Co-op;Full controller support;Steam Trading Cards;Includes level editor,Action;Simulation;Strategy,FPS;Action;Tactical,2136,3378
